For 1000 concurrent users, 20 times in span of 5 seconds

timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1513274741361,0,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,0,0,0
1513274741361,2,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,2,0,0
1513274741361,2,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,2,0,0
1513274741361,2,HTTP Request,200,,Grupa wątków 1-532,text,true,,322,432,3,3,2,0,0
1513274741363,0,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,0,0,0
1513274741363,0,HTTP Request,200,,Grupa wątków 1-532,text,true,,322,432,3,3,0,0,0
1513274741363,0,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,0,0,0
1513274741363,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741363,1,HTTP Request,200,,Grupa wątków 1-532,text,true,,322,432,3,3,1,0,0
1513274741363,1,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,1,0,0
1513274741364,1,HTTP Request,200,,Grupa wątków 1-532,text,true,,322,432,3,3,1,0,0
1513274741364,1,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,1,0,0
1513274741364,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741365,0,HTTP Request,200,,Grupa wątków 1-532,text,true,,322,432,3,3,0,0,0
1513274741365,0,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,0,0,0
1513274741365,0,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,0,0,0
1513274741365,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,4,4,1,0,0
1513274741365,1,HTTP Request,200,,Grupa wątków 1-532,text,true,,322,432,4,4,1,0,0
1513274741365,1,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,4,4,1,0,0
1513274741366,1,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,1,0,0
1513274741366,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741366,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741367,0,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,0,0,0
1513274741367,0,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,0,0,0
1513274741367,0,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,0,0,0
1513274741367,1,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,1,0,0
1513274741367,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741367,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741368,1,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,1,0,0
1513274741368,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741368,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741369,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741369,1,HTTP Request,200,,Grupa wątków 1-533,text,true,,322,432,3,3,1,0,0
1513274741369,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741370,0,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,2,2,0,0,0
1513274741370,0,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,2,2,0,0,0
1513274741370,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741370,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741371,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741371,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741370,2,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,2,0,1
1513274741372,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,1,0,0
1513274741372,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741372,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,1,0,0
1513274741373,0,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,3,3,0,0,0
1513274741373,0,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,0,0,0
1513274741373,0,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,0,0,0
1513274741373,1,HTTP Request,200,,Grupa wątków 1-534,text,true,,322,432,4,4,1,0,0
1513274741373,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,1,0,0
1513274741373,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,4,4,1,0,0
1513274741374,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741374,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,1,0,0
1513274741374,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,1,0,0
1513274741375,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,1,0,0
1513274741375,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741375,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,1,0,0
1513274741376,0,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,0,0,0
1513274741376,0,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,0,0,0
1513274741376,0,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,0,0,0
1513274741376,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,1,0,0
1513274741376,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741376,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,1,0,0
1513274741377,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,3,3,1,0,0
1513274741377,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,1,0,0
1513274741377,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,1,0,0
1513274741378,1,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,4,4,1,0,0
1513274741378,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,1,0,0
1513274741378,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,1,0,0
1513274741379,0,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,0,0,0
1513274741379,0,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,0,0,0
1513274741379,0,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,4,4,0,0,0
1513274741379,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,1,0,0
1513274741380,0,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,0,0,0
1513274741380,0,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,0,0,0
1513274741380,0,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,4,4,0,0,0
1513274741380,2,HTTP Request,200,,Grupa wątków 1-535,text,true,,322,432,4,4,2,0,0
1513274741380,2,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,2,0,0
1513274741380,2,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,2,0,0
1513274741380,2,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,2,0,0
1513274741382,0,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,0,0,0
1513274741382,0,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,0,0,0
1513274741382,0,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,0,0,0
1513274741382,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,1,0,0
1513274741382,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,1,0,0
1513274741382,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,1,0,0
1513274741383,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,1,0,0
1513274741383,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,3,3,1,0,0
1513274741383,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,1,0,0
1513274741384,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,1,0,0
1513274741384,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,1,0,0
1513274741384,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,1,0,0
1513274741385,0,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,0,0,0
1513274741385,0,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,0,0,0
1513274741385,0,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,0,0,0
1513274741385,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,1,0,0
1513274741385,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,1,0,0
1513274741385,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,1,0,0
1513274741386,1,HTTP Request,200,,Grupa wątków 1-536,text,true,,322,432,4,4,1,0,0
1513274741385,2,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,2,0,0
1513274741386,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,1,0,0
1513274741386,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,1,0,0
1513274741387,0,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,0,0,0
1513274741387,0,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,0,0,0
1513274741387,0,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,0,0,0
1513274741387,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,1,0,0
1513274741387,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,1,0,0
1513274741387,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,1,0,0
1513274741388,2,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,2,0,0
1513274741388,2,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,2,0,0
1513274741388,2,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,2,0,0
1513274741390,0,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,3,3,0,0,0
1513274741390,0,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,0,0,0
1513274741390,0,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,0,0,0
1513274741390,1,HTTP Request,200,,Grupa wątków 1-537,text,true,,322,432,4,4,1,0,0
1513274741390,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,1,0,0
1513274741390,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,1,0,0
1513274741391,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,1,0,0
1513274741391,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,1,0,0
1513274741391,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,1,0,0
1513274741392,0,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,3,3,0,0,0
1513274741392,0,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,0,0,0
1513274741392,0,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,0,0,0
1513274741392,2,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,2,0,0
1513274741392,2,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,2,0,0
1513274741392,2,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,2,0,0
1513274741394,0,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,0,0,0
1513274741394,0,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,0,0,0
1513274741394,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,1,0,0
1513274741394,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741395,0,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,0,0,0
1513274741395,0,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,0,0,0
1513274741395,0,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,0,0,0
1513274741395,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,1,0,0
1513274741395,1,HTTP Request,200,,Grupa wątków 1-538,text,true,,322,432,4,4,1,0,0
1513274741395,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,1,0,0
1513274741395,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741396,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,1,0,0
1513274741396,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,1,0,0
1513274741396,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,1,0,0
1513274741397,0,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,0,0,0
1513274741397,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,1,0,0
1513274741397,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,1,0,0
1513274741397,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,1,0,0
1513274741398,0,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,0,0,0
1513274741398,0,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,3,3,0,0,0
1513274741398,2,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,2,0,0
1513274741398,2,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,2,0,0
1513274741399,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741398,2,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,2,0,0
1513274741400,0,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,0,0,0
1513274741400,0,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,0,0,0
1513274741400,0,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,0,0,0
1513274741400,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,1,0,0
1513274741400,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,1,0,0
1513274741400,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741400,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741401,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,1,0,0
1513274741401,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741401,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,1,0,0
1513274741401,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741402,1,HTTP Request,200,,Grupa wątków 1-539,text,true,,322,432,4,4,1,0,0
1513274741402,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741402,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,1,0,0
1513274741402,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741403,0,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,0,0,0
1513274741403,0,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,0,0,0
1513274741403,0,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,0,0,0
1513274741403,2,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,2,0,0
1513274741403,2,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,2,0,0
1513274741403,2,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,2,0,0
1513274741405,0,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,0,0,0
1513274741405,0,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,3,3,0,0,0
1513274741405,0,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,0,0,0
1513274741405,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741405,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,1,0,0
1513274741405,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741406,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741406,1,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,1,0,0
1513274741406,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,1,0,0
1513274741406,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741407,0,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,0,0,0
1513274741407,0,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,0,0,0
1513274741407,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,0,0,0
1513274741407,2,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,2,0,0
1513274741407,2,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,2,0,0
1513274741407,2,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,2,0,0
1513274741407,2,HTTP Request,200,,Grupa wątków 1-540,text,true,,322,432,4,4,2,0,0
1513274741409,0,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,0,0,0
1513274741409,0,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,0,0,0
1513274741409,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,0,0,0
1513274741409,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,1,0,0
1513274741409,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,1,0,0
1513274741409,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,3,3,1,0,0
1513274741410,1,HTTP Request,200,,Grupa wątków 1-541,text,true,,322,432,4,4,1,0,0
1513274741410,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,1,0,0
1513274741410,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741411,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,0,0,0
1513274741411,0,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,0,0,0
1513274741411,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,1,0,0
1513274741412,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,0,0,0
1513274741412,0,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,0,0,0
1513274741412,0,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,0,0,0
1513274741412,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,1,0,0
1513274741412,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,1,0,0
1513274741412,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,3,3,1,0,0
1513274741413,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,1,0,0
1513274741413,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741413,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,1,0,0
1513274741414,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,1,0,0
1513274741414,1,HTTP Request,200,,Grupa wątków 1-542,text,true,,322,432,4,4,1,0,0
1513274741414,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,1,0,0
1513274741414,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741415,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,0,0,0
1513274741415,0,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,0,0,0
1513274741415,0,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,0,0,0
1513274741416,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,0,0,0
1513274741416,0,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,0,0,0
1513274741416,0,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,0,0,0
1513274741416,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,1,0,0
1513274741416,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,1,0,0
1513274741416,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,1,0,0
1513274741417,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,1,0,0
1513274741417,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,1,0,0
1513274741417,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,1,0,0
1513274741418,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,3,3,0,0,0
1513274741418,0,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,0,0,0
1513274741418,0,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,0,0,0
1513274741418,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741418,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,1,0,0
1513274741418,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,1,0,0
1513274741419,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741419,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,1,0,0
1513274741419,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,1,0,0
1513274741419,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,1,0,0
1513274741420,0,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,0,0,0
1513274741420,0,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,0,0,0
1513274741420,0,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,0,0,0
1513274741420,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,1,0,0
1513274741420,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,1,0,0
1513274741420,1,HTTP Request,200,,Grupa wątków 1-543,text,true,,322,432,4,4,1,0,0
1513274741420,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741421,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,1,0,0
1513274741421,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,1,0,0
1513274741421,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,3,3,1,0,0
1513274741422,0,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,0,0,0
1513274741422,2,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,3,3,2,0,0
1513274741422,2,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,2,0,0
1513274741422,2,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,2,0,0
1513274741424,0,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,3,3,0,0,0
1513274741424,0,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,0,0,0
1513274741424,0,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,3,3,0,0,0
1513274741424,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741424,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,1,0,0
1513274741424,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,1,0,0
1513274741425,1,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,1,0,0
1513274741425,1,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,4,4,1,0,0
1513274741425,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741425,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,1,0,0
1513274741426,0,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,0,0,0
1513274741426,0,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,0,0,0
1513274741426,0,HTTP Request,200,,Grupa wątków 1-544,text,true,,322,432,4,4,0,0,0
1513274741426,1,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,3,3,1,0,0
1513274741426,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,3,3,1,0,0
1513274741426,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,3,3,1,0,0
1513274741427,0,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,3,3,0,0,0
1513274741427,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,1,0,0
1513274741427,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741427,1,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,4,4,1,0,0
1513274741428,1,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,4,4,1,0,0
1513274741428,1,HTTP Request,200,,Grupa wątków 1-548,text,true,,322,432,4,4,1,0,0
1513274741428,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741428,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,1,0,0
1513274741429,1,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,1,0,0
1513274741429,1,HTTP Request,200,,Grupa wątków 1-545,text,true,,322,432,4,4,1,0,0
1513274741429,1,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,4,4,1,0,0
1513274741430,5,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,5,0,0
1513274741432,3,HTTP Request,200,,Grupa wątków 1-549,text,true,,322,432,4,4,3,0,1
1513274741430,5,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,4,4,5,0,0
1513274741429,6,HTTP Request,200,,Grupa wątków 1-548,text,true,,322,432,4,4,6,0,0
1513274741435,0,HTTP Request,200,,Grupa wątków 1-546,text,true,,322,432,4,4,0,0,0
1513274741435,0,HTTP Request,200,,Grupa wątków 1-547,text,true,,322,432,4,4,0,0,0
1513274741435,1,HTTP Request,200,,Grupa wątków 1-549,text,true,,322,432,4,4,1,0,0
1513274741435,1,HTTP Request,200,,Grupa wątków 1-548,text,true,,322,432,4,4,1,0,0
